exercise_id,canonical_key,name_de,name_en,aliases_de,aliases_en,search_terms,family_id,family_de,category_id,category_de,pattern_id,pattern_de,force_id,force_de,mechanic_id,mechanic_de,is_compound,compound_class_de,primary_muscle_id,primary_muscle_de,primary_muscle_size_1_5,primary_muscle_size_class,secondary_muscle_ids,secondary_muscles_de,secondary_muscle_count,body_region,required_equipment_ids,required_equipment_de,equipment_count,primary_equipment_id,primary_equipment_de,dynamic_joints_count,involved_muscle_mass_1_5,whole_body_demand_1_5,loadability_1_5,scalability_1_5,stability_demand_1_5,skill_demand_1_5,fatigue_cost_1_5,commonness_1_5,difficulty_1_5,difficulty_de,compound_score,priority_score,program_priority,unilateral,bodyweight,closed_chain,requires_coaching,variant_level_1_3,variant_level_de,training_goals,plan_eligible,recommended_default_display,notes,source_method,license_note,review_status,slug_de
EX000023,ruderergometer-sprint__rower,Ruderergometer Sprint,Rowing Ergometer Sprint,,,Ruderergometer Sprint | Rowing Ergometer Sprint | Ausdauer und Cardio | Ganzkörper | Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Latissimus | Bizeps | Gerade Bauchmuskulatur | Ruderergometer,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,QUADS | GLUTES | HAMSTRINGS | LATS | BICEPS | ABS,Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Latissimus | Bizeps | Gerade Bauchmuskulatur,6,Ganzkörper,ROWER,Ruderergometer,1,ROWER,Ruderergometer,4,5,5,1,5,5,4,4,5,4,Fortgeschritten,89,75,Ausdauerübung,False,False,True,False,1,Kernübung,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,ruderergometer-sprint
EX000024,schwimmen-brust__pool,Schwimmen Brust,Breaststroke Swimming,,,Schwimmen Brust | Breaststroke Swimming | Ausdauer und Cardio | Ganzkörper | Brustmuskulatur | Latissimus | Adduktoren | Gesässmuskulatur | Gerade Bauchmuskulatur | Schwimmbecken,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,CHEST | LATS | ADDUCTORS | GLUTES | ABS,Brustmuskulatur | Latissimus | Adduktoren | Gesässmuskulatur | Gerade Bauchmuskulatur,5,Ganzkörper,POOL,Schwimmbecken,1,POOL,Schwimmbecken,4,5,5,1,5,5,4,4,5,4,Fortgeschritten,89,75,Ausdauerübung,False,False,True,False,1,Kernübung,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,schwimmen-brust
EX000025,schwimmen-freistil__pool,Schwimmen Freistil,Freestyle Swimming,,,Schwimmen Freistil | Freestyle Swimming | Ausdauer und Cardio | Ganzkörper | Latissimus | Vordere Schulter | Trizeps | Gesässmuskulatur | Gerade Bauchmuskulatur | Schwimmbecken,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,LATS | FRONT_DELTS | TRICEPS | GLUTES | ABS,Latissimus | Vordere Schulter | Trizeps | Gesässmuskulatur | Gerade Bauchmuskulatur,5,Ganzkörper,POOL,Schwimmbecken,1,POOL,Schwimmbecken,4,5,5,1,5,5,4,4,5,4,Fortgeschritten,89,75,Ausdauerübung,False,False,True,False,1,Kernübung,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,schwimmen-freistil
EX000026,schwimmen-rucken__pool,Schwimmen Rücken,Backstroke Swimming,,,Schwimmen Rücken | Backstroke Swimming | Ausdauer und Cardio | Ganzkörper | Latissimus | Hintere Schulter | Trizeps | Gesässmuskulatur | Gerade Bauchmuskulatur | Schwimmbecken,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,LATS | REAR_DELTS | TRICEPS | GLUTES | ABS,Latissimus | Hintere Schulter | Trizeps | Gesässmuskulatur | Gerade Bauchmuskulatur,5,Ganzkörper,POOL,Schwimmbecken,1,POOL,Schwimmbecken,4,5,5,1,5,5,4,4,4,4,Fortgeschritten,89,71,Ausdauerübung,False,False,True,False,2,Gängige Variante,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,schwimmen-rucken
EX000027,schwimmen-schmetterling__pool,Schwimmen Schmetterling,Butterfly Swimming,,,Schwimmen Schmetterling | Butterfly Swimming | Ausdauer und Cardio | Ganzkörper | Latissimus | Brustmuskulatur | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur | Gesässmuskulatur | Schwimmbecken,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,LATS | CHEST | FRONT_DELTS | TRICEPS | ABS | GLUTES,Latissimus | Brustmuskulatur | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur | Gesässmuskulatur,6,Ganzkörper,POOL,Schwimmbecken,1,POOL,Schwimmbecken,4,5,5,1,4,5,5,4,3,5,Experte,89,62,Ausdauerübung,False,False,True,True,2,Gängige Variante,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,schwimmen-schmetterling
EX000028,skierg-alternierend__ski-erg,SkiErg alternierend,Alternating Ski Erg,,,SkiErg alternierend | Alternating Ski Erg | Ausdauer und Cardio | Ganzkörper | Latissimus | Trizeps | Seitliche Bauchmuskulatur | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | SkiErg,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,LATS | TRICEPS | OBLIQUES | GLUTES | HAMSTRINGS,Latissimus | Trizeps | Seitliche Bauchmuskulatur | Gesässmuskulatur | Hintere Oberschenkelmuskulatur,5,Ganzkörper,SKI_ERG,SkiErg,1,SKI_ERG,SkiErg,4,5,5,1,5,5,4,4,4,4,Fortgeschritten,89,71,Ausdauerübung,False,False,True,False,2,Gängige Variante,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,skierg-alternierend
EX000029,skierg-beidarmig__ski-erg,SkiErg beidarmig,Double-Arm Ski Erg,,,SkiErg beidarmig | Double-Arm Ski Erg | Ausdauer und Cardio | Ganzkörper | Latissimus | Trizeps | Gerade Bauchmuskulatur | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | SkiErg,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,LATS | TRICEPS | ABS | GLUTES | HAMSTRINGS,Latissimus | Trizeps | Gerade Bauchmuskulatur | Gesässmuskulatur | Hintere Oberschenkelmuskulatur,5,Ganzkörper,SKI_ERG,SkiErg,1,SKI_ERG,SkiErg,4,5,5,1,5,4,3,4,5,3,Mittel,89,78,Ausdauerübung,False,False,True,False,1,Kernübung,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,skierg-beidarmig
EX000030,skierg-im-kniestand__ski-erg-mat,SkiErg im Kniestand,Kneeling Ski Erg,,,SkiErg im Kniestand | Kneeling Ski Erg | Ausdauer und Cardio | Latissimus | Trizeps | Gerade Bauchmuskulatur | Gesässmuskulatur | SkiErg | Trainingsmatte,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,LATS,Latissimus,4,gross,TRICEPS | ABS | GLUTES,Trizeps | Gerade Bauchmuskulatur | Gesässmuskulatur,3,Oberkörper,SKI_ERG | MAT,SkiErg | Trainingsmatte,2,SKI_ERG,SkiErg,4,4,4,1,5,4,3,4,3,3,Mittel,81,67,Ausdauerübung,False,False,True,False,2,Gängige Variante,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,skierg-im-kniestand
EX000031,sprint-im-freien__outdoor,Sprint im Freien,Outdoor Sprinting,,,Sprint im Freien | Outdoor Sprinting | Ausdauer und Cardio | Ganzkörper | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Wadenmuskulatur | Gerade Bauchmuskulatur | Outdoor-Strecke,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | HAMSTRINGS | QUADS | CALVES | ABS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Ganzkörper,OUTDOOR,Outdoor-Strecke,1,OUTDOOR,Outdoor-Strecke,4,5,5,1,3,5,5,4,4,5,Experte,89,62,Ausdauerübung,False,False,True,True,2,Gängige Variante,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,sprint-im-freien
EX000032,treppensteiger-moderat__stair-climber,Treppensteiger moderat,Moderate Stair Climber,,,Treppensteiger moderat | Moderate Stair Climber | Ausdauer und Cardio | Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Stair Climber/Stepper,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | HAMSTRINGS | CALVES,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur,3,Unterkörper,STAIR_CLIMBER,Stair Climber/Stepper,1,STAIR_CLIMBER,Stair Climber/Stepper,4,4,4,1,5,3,2,4,5,2,Leicht,81,74,Ausdauerübung,False,False,True,False,1,Kernübung,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,treppensteiger-moderat
EX000033,treppensteiger-schnell__stair-climber,Treppensteiger schnell,Fast Stair Climber,,,Treppensteiger schnell | Fast Stair Climber | Ausdauer und Cardio | Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Stair Climber/Stepper,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | HAMSTRINGS | CALVES,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur,3,Unterkörper,STAIR_CLIMBER,Stair Climber/Stepper,1,STAIR_CLIMBER,Stair Climber/Stepper,4,4,4,1,5,4,3,4,4,3,Mittel,81,70,Ausdauerübung,False,False,True,False,2,Gängige Variante,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,treppensteiger-schnell
EX000034,wandern__outdoor,Wandern,Hiking,,,Wandern | Hiking | Ausdauer und Cardio | Ganzkörper | Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Outdoor-Strecke,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,QUADS | GLUTES | HAMSTRINGS | CALVES | ABS,Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Ganzkörper,OUTDOOR,Outdoor-Strecke,1,OUTDOOR,Outdoor-Strecke,4,4,5,1,5,4,2,4,5,2,Leicht,83,75,Ausdauerübung,False,False,True,False,1,Kernübung,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,wandern
EX000035,zugiges-gehen-im-freien__outdoor,Zügiges Gehen im Freien,Brisk Outdoor Walking,,,Zügiges Gehen im Freien | Brisk Outdoor Walking | Ausdauer und Cardio | Ganzkörper | Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Outdoor-Strecke,FAM_CARDIO,Ausdauer und Cardio,cardio,Ausdauer,cardio,Zyklische Ausdauer,locomotion,Fortbewegung,cyclical,Zyklisch,True,Hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,QUADS | GLUTES | HAMSTRINGS | CALVES,Quadrizeps | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Wadenmuskulatur,4,Ganzkörper,OUTDOOR,Outdoor-Strecke,1,OUTDOOR,Outdoor-Strecke,4,3,5,1,5,2,1,4,5,1,Einsteiger,77,72,Ausdauerübung,False,False,True,False,1,Kernübung,Ausdauer | Herz-Kreislauf | Gesundheit,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,zugiges-gehen-im-freien
EX000036,bear-hug-carry-mit-sandsack__sandbag,Bear-Hug Carry mit Sandsack,Sandbag Bear-Hug Carry,,,Bear-Hug Carry mit Sandsack | Sandbag Bear-Hug Carry | Loaded Carries und Halteübungen | Ganzkörper | Bizeps | Brustmuskulatur | Gerade Bauchmuskulatur | Rückenstrecker | Gesässmuskulatur | Quadrizeps | Sandsack (Training),FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,BICEPS | CHEST | ABS | ERECTORS | GLUTES | QUADS,Bizeps | Brustmuskulatur | Gerade Bauchmuskulatur | Rückenstrecker | Gesässmuskulatur | Quadrizeps,6,Ganzkörper,SANDBAG,Sandsack (Training),1,SANDBAG,Sandsack (Training),4,5,5,5,4,4,3,4,4,3,Mittel,89,91,Hauptübung Kondition/Schnellkraft,False,False,True,False,1,Kernübung,Kondition | Arbeitskapazität,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,bear-hug-carry-mit-sandsack
EX000037,bottom-up-kettlebell-carry__kettlebell,Bottom-up Kettlebell Carry,Bottom-Up Kettlebell Carry,,,Bottom-up Kettlebell Carry | Bottom-Up Kettlebell Carry | Loaded Carries und Halteübungen | Unterarmmuskulatur | Rotatorenmanschette | Seitliche Bauchmuskulatur | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps | Kettlebell(s),FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FOREARMS,Unterarmmuskulatur,2,klein bis mittel,ROTATOR_CUFF | OBLIQUES | DEEP_CORE | GLUTES | QUADS,Rotatorenmanschette | Seitliche Bauchmuskulatur | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps,5,Oberkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,5,5,3,4,5,5,4,4,5,Experte,89,75,Hauptübung Kondition/Schnellkraft,True,False,True,True,2,Gängige Variante,Kondition | Arbeitskapazität,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,bottom-up-kettlebell-carry
EX000038,einarmiger-overhead-carry-mit-kettlebell__kettlebell,Einarmiger Overhead Carry mit Kettlebell,Single-Arm Kettlebell Overhead Carry,,,Einarmiger Overhead Carry mit Kettlebell | Single-Arm Kettlebell Overhead Carry | Loaded Carries und Halteübungen | Seitliche Bauchmuskulatur | Trapezmuskel | Rotatorenmanschette | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps | Kettlebell(s),FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,OBLIQUES,Seitliche Bauchmuskulatur,3,mittel,TRAPS | ROTATOR_CUFF | DEEP_CORE | GLUTES | QUADS,Trapezmuskel | Rotatorenmanschette | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps,5,Rumpf,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,5,5,4,5,5,4,4,5,4,Fortgeschritten,89,90,Hauptübung Kondition/Schnellkraft,True,False,True,False,1,Kernübung,Kondition | Arbeitskapazität,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,einarmiger-overhead-carry-mit-kettlebell
EX000039,einarmiger-overhead-carry-mit-kurzhantel__dumbbell,Einarmiger Overhead Carry mit Kurzhantel,Single-Arm Dumbbell Overhead Carry,,,Einarmiger Overhead Carry mit Kurzhantel | Single-Arm Dumbbell Overhead Carry | Loaded Carries und Halteübungen | Seitliche Bauchmuskulatur | Trapezmuskel | Rotatorenmanschette | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps | Kurzhantel(n),FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,OBLIQUES,Seitliche Bauchmuskulatur,3,mittel,TRAPS | ROTATOR_CUFF | DEEP_CORE | GLUTES | QUADS,Trapezmuskel | Rotatorenmanschette | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps,5,Rumpf,DUMBBELL,Kurzhantel(n),1,DUMBBELL,Kurzhantel(n),4,5,5,4,5,5,4,4,5,4,Fortgeschritten,89,90,Hauptübung Kondition/Schnellkraft,True,False,True,False,1,Kernübung,Kondition | Arbeitskapazität,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,einarmiger-overhead-carry-mit-kurzhantel
EX000040,farmer-s-march-auf-der-stelle__dumbbell,Farmer's March auf der Stelle,Farmer's March in Place,,,Farmer's March auf der Stelle | Farmer's March in Place | Loaded Carries und Halteübungen | Ganzkörper | Hüftbeuger | Gesässmuskulatur | Seitliche Bauchmuskulatur | Unterarmmuskulatur | Trapezmuskel | Kurzhantel(n),FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,HIP_FLEXORS | GLUTES | OBLIQUES | FOREARMS | TRAPS,Hüftbeuger | Gesässmuskulatur | Seitliche Bauchmuskulatur | Unterarmmuskulatur | Trapezmuskel,5,Ganzkörper,DUMBBELL,Kurzhantel(n),1,DUMBBELL,Kurzhantel(n),4,5,5,4,5,5,3,4,4,3,Mittel,89,89,Hauptübung Kondition/Schnellkraft,True,False,True,False,2,Gängige Variante,Kondition | Arbeitskapazität,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,farmer-s-march-auf-der-stelle
EX000041,farmer-s-walk-auf-zehenspitzen__dumbbell,Farmer's Walk auf Zehenspitzen,Tiptoe Farmer's Walk,,,Farmer's Walk auf Zehenspitzen | Tiptoe Farmer's Walk | Loaded Carries und Halteübungen | Ganzkörper | Wadenmuskulatur | Unterarmmuskulatur | Trapezmuskel | Tiefe Rumpfmuskulatur | Kurzhantel(n),FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,CALVES | FOREARMS | TRAPS | DEEP_CORE,Wadenmuskulatur | Unterarmmuskulatur | Trapezmuskel | Tiefe Rumpfmuskulatur,4,Ganzkörper,DUMBBELL,Kurzhantel(n),1,DUMBBELL,Kurzhantel(n),4,5,5,3,4,5,4,4,2,4,Fortgeschritten,89,71,Assistenz Kondition/Schnellkraft,False,False,True,False,3,Spezialvariante,Kondition | Arbeitskapazität,True,False,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,farmer-s-walk-auf-zehenspitzen
EX000042,farmer-s-walk-mit-farmer-handles__farmer-handles-plates,Farmer's Walk mit Farmer Handles,Farmer Handle Walk,,,Farmer's Walk mit Farmer Handles | Farmer Handle Walk | Loaded Carries und Halteübungen | Ganzkörper | Unterarmmuskulatur | Trapezmuskel | Tiefe Rumpfmuskulatur | Seitliche Bauchmuskulatur | Gesässmuskulatur | Quadrizeps | Wadenmuskulatur | Farmer-Walk-Griffe | Hantelscheiben,FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,FOREARMS | TRAPS | DEEP_CORE | OBLIQUES | GLUTES | QUADS | CALVES,Unterarmmuskulatur | Trapezmuskel | Tiefe Rumpfmuskulatur | Seitliche Bauchmuskulatur | Gesässmuskulatur | Quadrizeps | Wadenmuskulatur,7,Ganzkörper,FARMER_HANDLES | PLATES,Farmer-Walk-Griffe | Hantelscheiben,2,FARMER_HANDLES,Farmer-Walk-Griffe,4,5,5,5,4,4,3,4,4,3,Mittel,89,91,Hauptübung Kondition/Schnellkraft,False,False,True,False,1,Kernübung,Kondition | Arbeitskapazität,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,farmer-s-walk-mit-farmer-handles
EX000043,farmer-s-walk-mit-griffverdickung__dumbbell-fat-grip,Farmer's Walk mit Griffverdickung,Fat-Grip Farmer's Walk,,,Farmer's Walk mit Griffverdickung | Fat-Grip Farmer's Walk | Loaded Carries und Halteübungen | Ganzkörper | Unterarmmuskulatur | Trapezmuskel | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps | Kurzhantel(n) | Griffverdickung,FAM_CARRY,Loaded Carries und Halteübungen,conditioning,Kondition/Functional,carry,Tragen/Halten,carry,Tragen/Halten,cyclical,Zyklisch,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,FOREARMS | TRAPS | DEEP_CORE | GLUTES | QUADS,Unterarmmuskulatur | Trapezmuskel | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Quadrizeps,5,Ganzkörper,DUMBBELL | FAT_GRIP,Kurzhantel(n) | Griffverdickung,2,DUMBBELL,Kurzhantel(n),4,5,5,4,4,4,3,4,3,3,Mittel,89,83,Hauptübung Kondition/Schnellkraft,False,False,True,False,2,Gängige Variante,Kondition | Arbeitskapazität,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,farmer-s-walk-mit-griffverdickung
